re,Mdm,Mstar,Mgas,Mbh,sSFR_10,Sigma_star_1
0.3906582246718872,12.122925091106806,10.463838115352164,10.915620672382566,5.986849279034032,-8.78431117455029,9.167214476529388
0.4295761344649677,12.206913848700973,10.575798027308045,10.915841208843654,6.131962209444951,-8.833759564162312,9.26137861146526
0.46946864304123465,12.31066470300583,10.666113688172747,10.93929307410096,6.3785334571275225,-8.902599730781558,9.311298093667734
0.5154710936601129,12.371876619759375,10.755221001900177,10.967096206624305,6.519216274045747,-8.844291541340953,9.373870353146128
0.22401837896515406,11.356702827844154,8.988203435438958,10.017620712470654,5.038215646641362,-7.999114338750257,7.422409036401918
0.18263811639874597,11.629138328233223,9.718298456976926,10.49746020232482,5.082212799871508,-7.954437893976966,8.421411826424052
0.2172165693583612,11.754122008010247,9.967308590172637,10.576992508720108,5.095081207551157,-8.354664238533104,8.58866758814809
0.20663345125348082,11.829623735700704,10.185444302744163,10.633733067139765,5.167800534990393,-8.46843933575407,8.903313291292086
0.16883137311810908,11.973474044820659,10.360528952479969,10.689424881596434,5.193964780067972,-8.543215036187888,9.208755718316516
0.14288871187464183,12.150733540619814,10.513642084637375,10.739593439669965,5.605163743417111,-8.729016941970919,9.440019571499993
0.11610437156708389,12.241461945540918,10.642851419549467,10.780146850873273,5.745569029610924,-8.802183846703883,9.63507786594632
0.12729659474626073,12.2995708969329,10.731325391265804,10.788806560698992,6.1104785100016885,-8.87546263807211,9.756982595132715
0.14653206852257009,12.315060559798487,10.814462075070322,10.832789365024755,6.4830964800406985,-8.850367645884596,9.847879972801406
0.20332192496857726,12.335033209956416,10.889422347453792,10.92159852838116,6.801334450981368,-9.158935996549596,9.898676653705584
0.30188129413815246,12.329844593613625,10.942743443437926,10.926815509523204,7.176376730812279,-9.119884725989095,9.899269612067034
0.36024431649648037,12.325906168622312,10.988682936421474,10.943138914453698,7.382792213549128,-9.170819118086982,9.893481483917396
0.5063780846975368,11.33013994985246,8.798097100677953,10.01038949948778,5.031929193012858,-8.60880795092773,7.18889644379563
0.34248099499890056,11.514385548937504,9.346584696442001,10.308531745194736,5.043827822097983,-8.38890405955149,7.79317333032492
0.31038510807836484,11.68324068206345,9.652704419216173,10.485211162765777,5.06258639968831,-8.416270191451659,8.142333296677322
0.23296054768591973,11.763478804009809,9.930255504744162,10.581551386865538,5.092429028371595,-8.44605938445603,8.51452099786147
0.1964128257057485,11.809811667083487,10.132976356626896,10.58923510686391,5.157763474935503,-8.562271198362236,8.818841069939443
0.14175580448592348,12.030050450185701,10.281990879494458,10.592810344783507,5.674986378769749,-8.592489744199673,9.111537030787934
0.16692586262105083,12.11134426766896,10.435339224357747,10.687836798898626,5.792355355820751,-8.711356663192804,9.311520176915474
0.1225937670308405,12.125303053499193,10.498130294613846,10.610029872933593,5.8914276882318,-8.944125236235786,9.418523059366136
0.32256553483086325,12.127338836682556,10.76608517052049,10.814853397941796,6.041220129032338,-8.53135788908428,9.593599041955866
0.30888181587379243,12.120880720825104,10.818029121564901,10.774534746431286,6.383704335168724,-8.959179671472759,9.6703598383425
0.35600735748760937,12.1598549437229,10.877798953476784,10.754927890927247,6.74485221835286,-9.145229040937185,9.708933151971666
0.2729464345919342,11.176951278211888,8.750925132090497,9.927617366161856,5.0270915942785965,-8.208810488601832,7.489395002548427
0.3860384548636834,11.409009080721946,9.017607998471421,10.144941035880018,5.041559136091743,-8.268811207252629,7.571677592668284
0.31371528900719614,11.73024663661671,9.346147050706946,10.414527071140965,5.082244790985537,-8.444208165364635,7.801569271461494
0.2873216166283026,11.953460680450949,9.630395107931726,10.561410704615218,5.1083488982590595,-8.458231923976005,8.153435415889398
0.4170027047005506,12.105881415221928,10.001082343356304,10.792151009333297,5.153991911011354,-8.698295450059733,8.367757740217296
0.348321648499678,12.179354750846985,10.364481788508717,10.926470743839655,5.154170808684726,-8.446784647708075,8.87467537582288
0.2664791347436794,12.2378491967959,10.562450774967084,10.899734628122655,5.519967704855225,-8.613292308015634,9.248604304428563
0.2459748127239352,12.282725226378533,10.709624443965934,10.888205799810308,5.9048838933507515,-8.783369013148652,9.510965920414526
0.2350163745389808,12.314796120071678,10.81173059900514,10.874950417816098,6.082776915983521,-8.810910869232305,9.66674861235165
0.21834550722172225,12.364957323723578,10.88488483709084,10.87006439522315,6.479467772105387,-8.961988227121363,9.774028132384947
0.01115888038367757,10.846402727895565,8.516124527998677,9.50650683415652,5.03117513632172,-8.48589328288194,7.555257319518112
0.23518867594705717,11.286268728468396,8.869346134448577,9.883341195592777,5.063561071804282,-8.498213299190512,7.485675887529026
0.15832654026343632,11.507587220670466,9.315112978631618,10.265460482869027,5.1028120300854685,-8.399912109582049,7.952264860511906
0.2736749456170523,11.816842878089613,9.64863895942366,10.48079855960788,5.146915168341074,-8.507688525939955,8.221484335020197
0.4992735969558651,12.012874682391185,10.03536270639604,10.658246521394705,5.184013252058524,-8.8301551800158,8.443141957998797
0.443138271986583,12.062544160632267,10.228391758177171,10.786685783660193,5.194986950950037,-8.56781087611348,8.736914571390864
0.4191114025992249,12.043443628987868,10.382023556770081,10.785245028683944,5.213974639541106,-8.648175270702872,8.987729497024898
0.38549579098585224,12.034465729015158,10.511749144758868,10.79617139759297,5.68451367389042,-8.807661363112238,9.191258130921641
0.39295854127012586,12.100918698367781,10.62666500397948,10.794857677705101,5.867103522626895,-8.78063223721541,9.35046358565829
0.39224669757582686,12.156068450802811,10.714386808780281,10.84554524139726,6.058007756399005,-8.979617539241877,9.47640117592146
0.3919893887592794,12.189012140580806,10.78990772796299,10.84349630346001,6.306557927884279,-8.963859393400469,9.586119449709928
0.4471425947788855,12.193533891071558,10.877051549806703,10.88677507744383,6.693630270125174,-8.90144268451303,9.642635584021525
0.022680479303879186,10.681252080700625,7.851748998816578,9.316883654523181,5.007762247486326,-8.537521079105526,6.8677962577435565
0.6468444845699381,11.080349645210363,8.360964516655336,9.746218248688661,5.02904704935036,-8.842616594540152,6.457964350164846
0.3819287408814781,11.335142081272464,8.629588361784826,9.867900920136167,5.118876154966912,-8.90038711233207,6.991822520692205
0.3774774853638134,11.481308021092703,8.812168216290548,10.08411850415351,5.146210116221854,-8.345651968143347,7.487419874698522
0.39190811389251917,11.587606981378233,9.040753232886608,10.245913277350546,5.174008476217466,-8.62961518747108,7.611831223843505
0.3729469252063919,11.933399265990483,9.400207975560946,10.460356129665133,5.270237013412237,-8.35519780142445,7.778272662725916
0.44330076641476873,12.053616984186506,9.879039066829156,10.741468874130254,5.539161218142462,-8.277681497865876,7.461409708017316
0.34102025492311083,12.125116605379167,10.028997461968416,10.751192114291708,5.764151927583007,-8.26838769324697,8.247928142552874
0.3985704378462312,12.15334094574443,10.195354167757621,10.808684215307606,5.860112713139929,-8.81929698160708,8.606055760288138
0.3233535294122057,12.175236023456485,10.375457834353927,10.825496745010962,6.0196712982698575,-8.651299269603353,8.966241021032973
0.19285017022001158,10.812537661379578,8.290495315738186,9.423498743004828,5.013685347750183,-8.190937592527169,7.179577133686757
0.3328217167992165,11.222229611290045,8.694114852674597,9.72208718454496,5.025664470282699,-8.510655242410099,7.109711129115269
0.42726926237554674,11.518816272291865,9.351818527301115,10.329197951011192,5.348854809032544,-8.317431257289954,7.571041387274932
0.2952023457749847,11.570493440141515,9.686547898471458,10.432975019976787,5.5300079875965285,-8.52536462748455,8.238355049524186
0.2925863382079058,11.610975735891525,9.906847600086149,10.501283311649884,5.628017912147386,-8.48540973705817,8.552315392543726
0.26364948698856366,11.671621849236011,10.06359658675094,10.51877766802556,5.7576837661582845,-8.590404061570691,8.792522482649927
0.24013688159677857,11.812920520270188,10.198267461675615,10.566935936163024,5.907782186633774,-8.73331021312136,8.981079098214215
0.2569265117623864,12.023656641498038,10.342026764609885,10.689488489663153,6.069011410520304,-8.865267271477128,9.158145531081146
0.19194011580800563,12.113187862981835,10.456492369817601,10.75688787045104,6.318861560397481,-8.80501921531845,9.298979082260193
0.20622531307791983,12.178471475423759,10.549323947771592,10.671267003665397,6.563123924462476,-8.894260171908218,9.420198485842839
0.23398063187715756,12.272956229687445,10.628660704172123,10.717844214749615,6.826022537852175,-8.83322394057281,9.49006791110721
0.19914473695080503,12.304091594173322,10.721528309377085,10.914228730137301,7.127092116165741,-8.82243096970049,9.59558851685172
0.11468709443238824,10.801961655769103,8.27785712348941,9.375967413988803,5.031634726105101,-8.207754357806738,7.172731447689103
0.47514027837549155,11.311787589605615,8.790027403909527,9.880327320007542,5.059779167856113,-8.48457336390459,6.9357324142627785
0.25604096695300604,11.49949875824258,8.987099677552683,10.093655310632862,5.1142698608348605,-8.699743798357941,7.555146785060798
0.44450600126138295,11.551922623208155,9.455605085052612,10.369815327126144,5.136952371974688,-8.489130767864527,7.77114203546766
0.41649204878191376,11.555226479007574,9.659579436524375,10.44938148103977,5.153959975540451,-8.516691631294805,8.072159623028423
0.4220541282153033,11.837378872583054,9.820089980850648,10.492302350619738,5.282769670370331,-8.74770748370045,8.230565671260889
0.864771541327923,11.977268816133074,10.216802706297067,10.78279537821975,5.384926657005572,-9.29404873212566,7.445029503088088
0.39565308663774684,12.091503539719755,10.298728426156696,10.750025960256764,5.440506034876343,-8.796697869658047,8.752198312018137
0.43044318322261177,12.149404118771223,10.408494946831725,10.829157398774445,5.856117173980108,-8.950645446345268,8.975062346882838
0.42601677369024293,12.29869423290362,10.488977703048704,10.806735599010075,5.94665354512227,-8.872434908660464,9.114342366283292
0.4886299643841886,12.359128355193631,10.612061583117905,10.909101088514925,6.0770538097659355,-8.849153280629446,9.225856193487884
0.15825288426213327,10.985824614810078,8.424318467188613,9.503609694034765,5.043482820326469,-8.831336900792044,7.221524923203615
0.2001914591603419,11.117313738154728,8.886397171601761,9.928494152039386,5.067604914500604,-8.239730712982283,7.601312233944998
0.3097861733349458,11.410813262145679,9.200314259189186,10.218335113647557,5.1013065428651965,-8.269085984492149,7.8669672406426505
0.3472078098244839,11.567272236679722,9.48050783681915,10.391979994980817,5.111628811914382,-8.449442160098904,8.01516326120426
0.27062725442796054,11.728280878711862,9.758122284255116,10.502077995700933,5.133991715151939,-8.40329205594079,8.339642739616686
0.21825856778321354,11.936979197376385,9.991594016263486,10.628528436972067,5.214530904693198,-8.500407061639345,8.685525302964406
0.21308274712906436,12.045961400682689,10.196109532978447,10.720108804423019,5.250958930682261,-8.536704036470859,8.96476458527914
0.14112429598729392,12.069363670774802,10.370667737391152,10.742634865403266,5.349306488732263,-8.569469265939773,9.27205991182815
0.17578187398812672,12.129970076782866,10.50861895149864,10.781385934035558,5.6343376525976065,-8.756345448339927,9.444707157534673
0.25263973373188864,12.23116806673251,10.616624569669332,10.766416832455407,5.950327332829422,-8.717778749933462,9.518353260668976
0.2329852457068602,12.379213294701467,10.712125748184821,10.87805801737507,6.314067616031285,-8.994138994298153,9.5990263580315
0.16256638670964335,12.426338012664193,10.907789520731399,10.993774848818251,6.6720622867823,-8.884115758636913,9.796564454512646
0.3129619185797317,10.956526750743636,8.359027662729174,9.518175292483784,5.032282769093183,-8.007373142894128,7.034076712835061
0.2947975918686137,11.254175988957702,8.834837585287762,9.878421033820477,5.07334736727724,-8.300501539150583,7.463745403342118
0.35498249209626936,11.48378887995012,9.195431845621536,10.143645053384223,5.106139129234017,-8.47637020327797,7.815645705690031
0.39940156187983994,11.519835779952286,9.590174618043342,10.396991138312544,5.578172471672856,-8.482855111427183,8.119907327857245
0.3675932343504992,11.537024728567262,9.772582741785225,10.444210317892246,5.65151342862389,-8.516843341296928,8.307194736037923
0.372616804256301,11.624260380182815,9.930239998508474,10.553700055941867,5.721910514204725,-8.365592035364923,8.540451555221953
0.36514315274677694,11.65247655761882,10.049618055594859,10.531070194467853,5.816892202272142,-8.744164015589922,8.651315523616178
0.33707811591967435,11.693484833557761,10.164952791505126,10.534427571321729,5.894704032544782,-8.723620145348114,8.784467674084677
0.368176562637231,11.743136196800668,10.247664403338495,10.534894488004143,5.985686524788084,-8.874665402967734,8.912064748709152
0.36826922862179784,11.80190127161028,10.340468322252947,10.527390128842516,6.103430433279997,-8.916006109612582,8.992505404002074
0.32466113921819,12.004022977306205,10.422781246058294,10.525839006366924,6.231367540249557,-8.865566257809068,9.11620005293352
0.30090363835324274,12.254007898503207,10.496871459524563,10.64640787818058,6.346357067936007,-9.008298814526496,9.191240203909027
0.11116118900647744,11.076367970118149,8.456248906972892,9.737640513224209,5.036123924349277,-7.957329582086793,7.264909106213337
0.2989554864332343,11.308761687243477,8.898161447563298,10.00836082877286,5.044374024224021,-8.527028612305234,7.438242679933776
0.315843752118525,11.491347016033481,9.304960818587915,10.294148151352546,5.081915782456648,-8.357264364304456,7.889418738250413
0.36520700531201866,11.773744939505077,9.608616934813435,10.439697018936242,5.443599129072817,-8.637333105523561,8.046676082399218
0.5263877550632065,11.858280646507096,9.974344518105292,10.60713668190948,5.471978523322197,-8.586031921310386,8.180486201583482
0.4315918158563917,11.861092650350207,10.168953446606642,10.71195891896786,5.521094803765914,-8.665235175597612,8.585265330389756
0.39999841999535063,11.893829112788971,10.321407820427872,10.723480183323465,5.563231819652962,-8.710076195381523,8.868317460900428
0.39655223911495424,11.932719253298236,10.449991892846597,10.720360730562964,5.838965276067012,-8.90023913113269,9.064719542997791
0.37643283688427276,12.146626951030022,10.548552834266932,10.723615629836626,5.994756102732191,-8.953999485465397,9.225955060364349
0.4038692683904763,12.264044827054894,10.651509625116152,10.801084361367968,6.208548293997563,-8.852862691558183,9.338644644612357
0.38405269507226913,12.332730897488,10.711192351001399,10.713392822621442,6.354193090644778,-9.251194781935466,9.437650523849923
0.40347395921828544,12.302783596874269,10.817316325558712,10.759751797126844,6.536617538327668,-8.88310247689295,9.503252085863704
0.11936076226461279,10.947169748062896,8.421040892276338,9.467085783224304,5.053568959063255,-8.960684903032979,7.294621715947642
0.5437180375720677,11.482705247557469,8.857178272022715,10.105693806567075,5.063389430199572,-8.200527592496636,6.030005312599754
0.5074308809290768,11.88745985616485,9.436851132918248,10.5499927544112,5.067606331308443,-8.439576123945319,7.679747219987915
0.4188403450896639,12.101343172830815,9.818219444653245,10.726326933522142,5.083648184618638,-8.222049544204724,8.133696466751305
0.33195873799265635,12.168340412014997,10.20434204278518,10.901725739016722,5.099179917949268,-8.274584871089433,8.591473282662635
0.44741923673781747,12.16446928810874,10.407925770109184,10.925458742020155,5.1002144003488645,-8.755241370562919,8.8063693383409
0.4065542658417164,12.178452932742472,10.57773879186723,10.935200388463864,5.121836972413827,-8.60761713013719,9.11628681756869
0.4436105332581757,12.215658540885064,10.704099045790818,10.970038158176283,5.508396711607879,-8.83504524952084,9.228617151598156
0.47822117579922085,12.233616900536038,10.806608781234473,10.944470161053934,5.779657456701206,-8.830044391655,9.33888177240534
0.4794993987592929,12.275572919730353,10.886029636137497,10.916220640482202,5.904678590648203,-8.915911130502456,9.429680788546241
0.4863696288133321,12.305945287611122,10.95464469926377,10.894952395689495,6.132916937385735,-8.987058686504277,9.496636714490704
-0.034548363802979765,10.948895116140061,8.570586346153485,9.575756593301682,5.021771631874059,-7.9685566696383585,7.58322349030707
0.11344436179405569,11.204323966338865,9.037398455730195,9.998395433716986,5.025113554679957,-8.314930518045411,7.853137598479513
0.16969625583613177,11.453071269923246,9.392509746758359,10.208943096704727,5.029379180307333,-8.371563985582325,8.186350877365118
0.25049929247750047,11.636828128993555,9.666146784913801,10.350469223802643,5.118359677554154,-8.812842804308266,8.369562325730167
0.37199865820082567,11.752253814836077,9.876233039294855,10.568351892566145,5.445318723063668,-8.561137366150616,8.52655092834632
0.4237920814906492,11.865077040596113,10.078175735772051,10.711137521079213,5.486692541418439,-8.71745269688871,8.72871707580657
0.4050579846713239,11.973617965419395,10.216377659398304,10.741998265775239,5.548983858067345,-8.710430744046779,8.89842244822323
0.39040623414293235,12.066789070807005,10.362215164427182,10.827693073831622,5.711582659990725,-8.611506574341293,9.08056338563609
0.3969149562694491,12.25494427649057,10.499781991199207,10.808909647013337,5.983737989837359,-8.648134845300099,9.213270337216663
0.36716400811293226,12.325680726847102,10.634842208365175,10.913432446202766,6.105300305962427,-8.644036662360822,9.370212314725213
0.3313137295307399,12.379289511625638,10.798730403515977,10.99499785791619,6.352260853017359,-9.126019805973481,9.494300004671492
0.34156438968660013,12.409656011257113,10.90182878795208,10.94242081284549,6.891015779779333,-8.78631739059245,9.672992571978465
0.34213418111616234,12.41920515391954,10.977585058275821,10.908398487173368,7.236705958411836,-8.965225573929896,9.710887208205683
0.24504934992703928,11.409393455300876,9.218571640400203,10.186775261095082,5.013378620613353,-8.001253738963396,7.883247296009119
0.25059123666066324,11.498070463766373,9.677077888542454,10.369987461194665,5.351091429733417,-8.37922364121245,8.341977686395415
0.18472134460287387,11.664605426449954,9.961494614270105,10.50342708362425,5.436047853906787,-8.512770885841892,8.74785962238157
0.15828058366673944,11.773561514040983,10.153339553724887,10.559405105333228,5.4941823441924615,-8.635806700085066,9.015972812230075
0.18056520461572842,11.814410227634113,10.313340476497675,10.618321450896872,5.663322472048541,-8.64136824578267,9.23184702007855
0.22123411442300275,11.855275759657662,10.445768621455546,10.645813229608255,5.728078591739557,-8.691286127823588,9.369225876363927
0.2704623889786129,11.934369358531846,10.553778683424717,10.653253887567338,5.938781116186269,-8.776169771043838,9.467242997694312
0.2509212043241532,12.05587016856106,10.644938132803142,10.698222888096492,6.0759711989608896,-8.920637510761122,9.550937917847616
0.24427562874060063,12.131881429773461,10.72379321697532,10.685313321494805,6.314971565128442,-8.955192003470875,9.614796870259404
0.21713050076635385,12.18270380039011,10.782143442507238,10.647326851264594,6.547303468426896,-9.043588649023173,9.669572362495426
0.18128933620697288,12.199516920161514,10.827785807597573,10.621587608539947,6.80963735638392,-9.125509990266737,9.721666768794899
0.12799740213327004,12.263923353130025,10.862514700196185,10.636336106274818,7.134429311636226,-9.257201998469947,9.778652538689391
0.06324699748969487,11.089871826253278,8.599033702078295,9.709106159043555,5.0235941394204655,-8.029533245081675,7.5865012096314
0.26959228350154923,11.75953035549825,9.10720951505884,10.117437254061402,5.099337441810593,-8.41458358720298,7.801032813467551
0.5578865571187457,12.001031857887368,9.94836369455766,10.760189646915617,5.123433958702088,-8.14053830309804,7.841950401038494
0.47630692373416617,12.122998283068078,10.286865315271255,10.855233870894692,5.136233578204307,-8.451237763529267,8.61002653708132
0.33719090167932714,12.284256263254345,10.529944107874526,10.91163047008575,5.638661842336659,-8.44642548107597,9.085349795460388
0.5405825246517024,11.165037364686668,8.264171146062104,9.78486019001379,5.01373861001379,-8.405875193285464,5.959088674589513
0.79774651473621,11.554816407421965,9.11564893962985,10.181476205328218,5.05935747769055,-8.73323505037332,5.9819927992467585
0.48228678078853926,11.945409124984865,9.504168249542294,10.505099338039903,5.148190405302726,-8.497093406761929,7.916032367117914
0.4154680987357048,12.291401327360672,9.793741820437658,10.712372437096494,5.197708036680085,-8.355009708232732,8.260984368185326
0.2727605289634376,11.752232982991588,9.433710868757013,10.440615513787373,5.044032315950292,-8.268224568803927,8.07454685059764
0.34189816406868173,12.129800905227878,9.893112447308317,10.741876940341061,5.05786993413111,-8.162743519568249,8.444009865907342
0.4552604109605695,12.327321419667111,10.387904421633591,11.024970546267099,5.339364052985107,-8.49572530232546,8.827245865176401
0.363692579451066,12.343064966656257,10.656399038021481,11.039601791379297,5.440628631930344,-8.405270626589905,9.277283315680174
0.7508317828761318,12.314237487743181,10.091868693978123,10.838784743270482,5.492209180109262,-8.54388337362664,6.387855914423793
0.307827057061965,12.489537966559626,10.538046266292577,11.089032895231824,5.730446558177298,-8.374460616336286,9.101754133055072
0.1393702761394503,11.32599074009485,8.97845267845687,9.999142924737914,5.009968215323281,-8.00621332013281,7.695089215126776
0.21563852194667052,11.514606136676585,9.553373017879705,10.330662869562431,5.058367057771412,-8.263713228499164,8.222437343666043
0.1867088186348387,11.87521166689888,9.940608267180284,10.55671038436892,5.11418186453264,-8.357568417370151,8.66981888551054
0.16676249850466804,12.172224859837739,10.274244070505823,10.837175020982892,5.501187694427108,-8.407226247092147,9.053872407247184
0.3514955608749227,12.289850765306609,10.56984878702066,11.029044638047338,5.8579271549903025,-8.468238069961194,9.38145471432262
0.40673356257680165,12.351535672464431,10.768010763664842,11.05005750383546,6.04790120735408,-8.549355861209545,9.56262050087035
0.3979916087151167,11.92446969579134,9.709302238220388,10.686662011806616,5.114296619254397,-8.064254857987747,8.110683784545474
0.4622202122108007,12.110385281663017,10.114688121098695,10.843689548044257,5.400711691230381,-8.291123255129685,8.525859811220327
0.40826025223581863,12.165920463561754,10.39805185040033,10.922816198725776,5.624594496670777,-8.414228157942336,8.94565153418427
0.39662025993465094,12.230724985331609,10.638419129658182,10.989054040322808,5.804812015693887,-8.438328999285307,9.282303446343308
0.33399033984231097,11.247342810437937,8.698805860226862,9.70726808988887,5.015297491019796,-8.644215286927398,7.293187664114934
0.25481977174098297,11.53296669482592,9.390998837275555,10.297700576769305,5.038974546798668,-8.174224114094592,8.008371282032021
0.2874444262197117,11.880119883130519,9.82390601165838,10.618002803967185,5.052588227143808,-8.55882655784016,8.382900849174801
0.29338372514708916,12.157935641616099,10.145906491543855,10.885086308636213,5.056218173278538,-8.318460954803212,8.665997214447716
0.3431776342776916,12.341403665631045,10.475659257652197,10.987722030514387,5.144021321439165,-8.424000126914427,9.115269795798243
0.14701710890082667,11.251981602367936,8.870177150506974,9.890129088279505,5.062817770148996,-8.118198687387398,7.6595783035107905
0.2667728891650845,11.477594265428948,9.459443199897255,10.234487068895058,5.074323898026769,-8.559754515455792,8.06871899479221
0.21174136192083964,11.598564701528721,9.778818191129885,10.442053510032562,5.08485502934036,-8.377874630613263,8.489148320617469
0.26130355494503965,11.832579276222004,10.040891855589795,10.635104595618424,5.116329733794068,-8.320805566118779,8.748436359158555
0.2554432767001317,12.064317177795918,10.245342128964813,10.751887307130664,5.457491232820377,-8.543546429545325,9.025919288691362
0.30592335973053203,12.333056539513219,10.416575557423789,10.817769245797903,5.586468955766003,-8.625678842007854,9.22647931867888
1.0265061923035526,12.430625077612378,10.537290637213577,11.055749237001315,5.089748713045847,-8.3228594335508,8.532915414713733
0.7180823079699667,12.586661727486996,10.809877340315975,11.202838680462007,5.537962341004727,-8.590828958472931,8.269296982478773
0.35165837778562425,12.69603345216766,11.065778686246741,11.31498167848934,6.152459246113635,-8.456680018365608,9.781875173283597
0.1458096636804534,11.011180977364798,8.486885304707773,9.640704733223993,5.041403980294154,-7.982325716554913,7.311939055177186
0.19496340887105806,11.481366328698327,9.190806787801634,10.211358652737516,5.06588337458713,-8.070398920437636,7.89854407699965
